[2023-07-06 11:23:47] [DEBUG] Logging initialized using 'class org.apache.ibatis.logging.log4j.Log4jImpl' adapter. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] PooledDataSource forcefully closed/removed all connections. 
[2023-07-06 11:23:47] [DEBUG] Opening JDBC Connection 
[2023-07-06 11:23:47] [DEBUG] Created connection 1827040905. 
[2023-07-06 11:23:47] [DEBUG] Setting autocommit to false on JDBC Connection [oracle.jdbc.driver.T4CConnection@6ce66e89] 
[2023-07-06 11:23:47] [DEBUG] ==>  Preparing: SELECT ADMIN_ID, ADMIN_PW, LAST_LOGIN FROM ADMINS WHERE ADMIN_ID=? AND ADMIN_PW=? 
[2023-07-06 11:25:01] [DEBUG] ==>  Preparing: SELECT JOB_ID, JOB_TITLE, MIN_SALARY, MAX_SALARY FROM JOB2 
[2023-07-06 11:25:01] [DEBUG] ==> Parameters:  
[2023-07-06 11:25:01] [TRACE] <==    Columns: JOB_ID, JOB_TITLE, MIN_SALARY, MAX_SALARY 
[2023-07-06 11:25:01] [TRACE] <==        Row: AD_PRES, President, 20080, 40000 
[2023-07-06 11:25:01] [TRACE] <==        Row: AD_VP, Administration Vice President, 15000, 30000 
[2023-07-06 11:25:01] [TRACE] <==        Row: AD_ASST, Administration Assistant, 3000, 6000 
[2023-07-06 11:25:01] [TRACE] <==        Row: FI_MGR, Finance Manager, 8200, 16000 
[2023-07-06 11:25:01] [TRACE] <==        Row: FI_ACCOUNT, Accountant, 4200, 9000 
[2023-07-06 11:25:01] [TRACE] <==        Row: AC_MGR, Accounting Manager, 8200, 16000 
[2023-07-06 11:25:01] [TRACE] <==        Row: AC_ACCOUNT, Public Accountant, 4200, 9000 
[2023-07-06 11:25:01] [TRACE] <==        Row: SA_MAN, Sales Manager, 10000, 20080 
[2023-07-06 11:25:01] [TRACE] <==        Row: SA_REP, Sales Representative, 6000, 12008 
[2023-07-06 11:25:01] [TRACE] <==        Row: PU_MAN, Purchasing Manager, 8000, 15000 
[2023-07-06 11:25:01] [TRACE] <==        Row: PU_CLERK, Purchasing Clerk, 2500, 5500 
[2023-07-06 11:25:01] [TRACE] <==        Row: ST_MAN, Stock Manager, 5500, 8500 
[2023-07-06 11:25:01] [TRACE] <==        Row: ST_CLERK, Stock Clerk, 2008, 5000 
[2023-07-06 11:25:01] [TRACE] <==        Row: SH_CLERK, Shipping Clerk, 2500, 5500 
[2023-07-06 11:25:01] [TRACE] <==        Row: IT_PROG, Programmer, 4000, 10000 
[2023-07-06 11:25:01] [TRACE] <==        Row: MK_MAN, Marketing Manager, 9000, 15000 
[2023-07-06 11:25:01] [TRACE] <==        Row: MK_REP, Marketing Representative, 4000, 9000 
[2023-07-06 11:25:01] [TRACE] <==        Row: HR_REP, Human Resources Representative, 4000, 9000 
[2023-07-06 11:25:01] [TRACE] <==        Row: PR_REP, Public Relations Representative, 4500, 10500 
[2023-07-06 11:25:01] [DEBUG] <==      Total: 19 
[2023-07-06 11:25:03] [DEBUG] Opening JDBC Connection 
[2023-07-06 11:25:03] [DEBUG] Claimed overdue connection 1342754606. 
[2023-07-06 11:25:03] [DEBUG] ==>  Preparing: SELECT EMPLOYEE_ID, FIRST_NAME, LAST_NAME, EMAIL, PHONE_NUMBER, TO_CHAR(HIRE_DATE, 'YYYY-MM-DD') AS HIRE_DATE, j.JOB_ID, SALARY, e.MANAGER_ID, d.DEPARTMENT_ID, DEPARTMENT_NAME, JOB_TITLE FROM (EMP e JOIN DEPT d ON e.DEPARTMENT_ID = d.DEPARTMENT_ID) JOIN JOB2 j ON e.JOB_ID = j.JOB_ID 
[2023-07-06 11:25:03] [DEBUG] ==> Parameters:  
[2023-07-06 11:25:03] [TRACE] <==    Columns: EMPLOYEE_ID, FIRST_NAME, LAST_NAME, EMAIL, PHONE_NUMBER, HIRE_DATE, JOB_ID, SALARY, MANAGER_ID, DEPARTMENT_ID, DEPARTMENT_NAME, JOB_TITLE 
[2023-07-06 11:25:03] [TRACE] <==        Row: 100, Steven, King, SKING, 515.123.4567, 2003-06-17, AD_PRES, 24000, null, 90, Executive, President 
[2023-07-06 11:25:03] [TRACE] <==        Row: 101, Neena, Kochhar, NKOCHHAR, 515.123.4568, 2005-09-21, AD_VP, 17000, 100, 90, Executive, Administration Vice President 
[2023-07-06 11:25:03] [TRACE] <==        Row: 102, Lex, De Haan, LDEHAAN, 515.123.4569, 2001-01-13, AD_VP, 17000, 100, 90, Executive, Administration Vice President 
[2023-07-06 11:25:03] [TRACE] <==        Row: 103, Alexander, Hunold, AHUNOLD, 590.423.4567, 2006-01-03, IT_PROG, 9000, 102, 60, IT, Programmer 
[2023-07-06 11:25:03] [TRACE] <==        Row: 104, Bruce, Ernst, BERNST, 590.423.4568, 2007-05-21, IT_PROG, 6000, 103, 60, IT, Programmer 
[2023-07-06 11:25:03] [TRACE] <==        Row: 105, David, Austin, DAUSTIN, 590.423.4569, 2005-06-25, IT_PROG, 4800, 103, 60, IT, Programmer 
[2023-07-06 11:25:03] [TRACE] <==        Row: 106, Valli, Pataballa, VPATABAL, 590.423.4560, 2006-02-05, IT_PROG, 4800, 103, 60, IT, Programmer 
[2023-07-06 11:25:03] [TRACE] <==        Row: 107, Diana, Lorentz, DLORENTZ, 590.423.5567, 2007-02-07, IT_PROG, 4200, 103, 60, IT, Programmer 
[2023-07-06 11:25:03] [TRACE] <==        Row: 108, Nancy, Greenberg, NGREENBE, 515.124.4569, 2002-08-17, FI_MGR, 12008, 101, 100, Finance, Finance Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 109, Daniel, Faviet, DFAVIET, 515.124.4169, 2002-08-16, FI_ACCOUNT, 9000, 108, 100, Finance, Accountant 
[2023-07-06 11:25:03] [TRACE] <==        Row: 110, John, Chen, JCHEN, 515.124.4269, 2005-09-28, FI_ACCOUNT, 8200, 108, 100, Finance, Accountant 
[2023-07-06 11:25:03] [TRACE] <==        Row: 111, Ismael, Sciarra, ISCIARRA, 515.124.4369, 2005-09-30, FI_ACCOUNT, 7700, 108, 100, Finance, Accountant 
[2023-07-06 11:25:03] [TRACE] <==        Row: 112, Jose Manuel, Urman, JMURMAN, 515.124.4469, 2006-03-07, FI_ACCOUNT, 7800, 108, 100, Finance, Accountant 
[2023-07-06 11:25:03] [TRACE] <==        Row: 113, Luis, Popp, LPOPP, 515.124.4567, 2007-12-07, FI_ACCOUNT, 6900, 108, 100, Finance, Accountant 
[2023-07-06 11:25:03] [TRACE] <==        Row: 114, Den, Raphaely, DRAPHEAL, 515.127.4561, 2002-12-07, PU_MAN, 11000, 100, 30, Purchasing, Purchasing Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 115, Alexander, Khoo, AKHOO, 515.127.4562, 2003-05-18, PU_CLERK, 3100, 114, 30, Purchasing, Purchasing Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 116, Shelli, Baida, SBAIDA, 515.127.4563, 2005-12-24, PU_CLERK, 2900, 114, 30, Purchasing, Purchasing Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 117, Sigal, Tobias, STOBIAS, 515.127.4564, 2005-07-24, PU_CLERK, 2800, 114, 30, Purchasing, Purchasing Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 118, Guy, Himuro, GHIMURO, 515.127.4565, 2006-11-15, PU_CLERK, 2600, 114, 30, Purchasing, Purchasing Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 119, Karen, Colmenares, KCOLMENA, 515.127.4566, 2007-08-10, PU_CLERK, 2500, 114, 30, Purchasing, Purchasing Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 120, Matthew, Weiss, MWEISS, 650.123.1234, 2004-07-18, ST_MAN, 8000, 100, 50, Shipping, Stock Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 121, Adam, Fripp, AFRIPP, 650.123.2234, 2005-04-10, ST_MAN, 8200, 100, 50, Shipping, Stock Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 122, Payam, Kaufling, PKAUFLIN, 650.123.3234, 2003-05-01, ST_MAN, 7900, 100, 50, Shipping, Stock Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 123, Shanta, Vollman, SVOLLMAN, 650.123.4234, 2005-10-10, ST_MAN, 6500, 100, 50, Shipping, Stock Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 124, Kevin, Mourgos, KMOURGOS, 650.123.5234, 2007-11-16, ST_MAN, 5800, 100, 50, Shipping, Stock Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 125, Julia, Nayer, JNAYER, 650.124.1214, 2005-07-16, ST_CLERK, 3200, 120, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 126, Irene, Mikkilineni, IMIKKILI, 650.124.1224, 2006-09-28, ST_CLERK, 2700, 120, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 127, James, Landry, JLANDRY, 650.124.1334, 2007-01-14, ST_CLERK, 2400, 120, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 128, Steven, Markle, SMARKLE, 650.124.1434, 2008-03-08, ST_CLERK, 2200, 120, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 129, Laura, Bissot, LBISSOT, 650.124.5234, 2005-08-20, ST_CLERK, 3300, 121, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 130, Mozhe, Atkinson, MATKINSO, 650.124.6234, 2005-10-30, ST_CLERK, 2800, 121, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 131, James, Marlow, JAMRLOW, 650.124.7234, 2005-02-16, ST_CLERK, 2500, 121, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 132, TJ, Olson, TJOLSON, 650.124.8234, 2007-04-10, ST_CLERK, 2100, 121, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 133, Jason, Mallin, JMALLIN, 650.127.1934, 2004-06-14, ST_CLERK, 3300, 122, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 134, Michael, Rogers, MROGERS, 650.127.1834, 2006-08-26, ST_CLERK, 2900, 122, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 135, Ki, Gee, KGEE, 650.127.1734, 2007-12-12, ST_CLERK, 2400, 122, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 136, Hazel, Philtanker, HPHILTAN, 650.127.1634, 2008-02-06, ST_CLERK, 2200, 122, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 137, Renske, Ladwig, RLADWIG, 650.121.1234, 2003-07-14, ST_CLERK, 3600, 123, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 138, Stephen, Stiles, SSTILES, 650.121.2034, 2005-10-26, ST_CLERK, 3200, 123, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 139, John, Seo, JSEO, 650.121.2019, 2006-02-12, ST_CLERK, 2700, 123, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 140, Joshua, Patel, JPATEL, 650.121.1834, 2006-04-06, ST_CLERK, 2500, 123, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 141, Trenna, Rajs, TRAJS, 650.121.8009, 2003-10-17, ST_CLERK, 3500, 124, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 142, Curtis, Davies, CDAVIES, 650.121.2994, 2005-01-29, ST_CLERK, 3100, 124, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 143, Randall, Matos, RMATOS, 650.121.2874, 2006-03-15, ST_CLERK, 2600, 124, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 144, Peter, Vargas, PVARGAS, 650.121.2004, 2006-07-09, ST_CLERK, 2500, 124, 50, Shipping, Stock Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 145, John, Russell, JRUSSEL, 011.44.1344.429268, 2004-10-01, SA_MAN, 14000, 100, 80, Sales, Sales Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 146, Karen, Partners, KPARTNER, 011.44.1344.467268, 2005-01-05, SA_MAN, 13500, 100, 80, Sales, Sales Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 147, Alberto, Errazuriz, AERRAZUR, 011.44.1344.429278, 2005-03-10, SA_MAN, 12000, 100, 80, Sales, Sales Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 148, Gerald, Cambrault, GCAMBRAU, 011.44.1344.619268, 2007-10-15, SA_MAN, 11000, 100, 80, Sales, Sales Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 149, Eleni, Zlotkey, EZLOTKEY, 011.44.1344.429018, 2008-01-29, SA_MAN, 10500, 100, 80, Sales, Sales Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 150, Peter, Tucker, PTUCKER, 011.44.1344.129268, 2005-01-30, SA_REP, 10000, 145, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 151, David, Bernstein, DBERNSTE, 011.44.1344.345268, 2005-03-24, SA_REP, 9500, 145, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 152, Peter, Hall, PHALL, 011.44.1344.478968, 2005-08-20, SA_REP, 9000, 145, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 153, Christopher, Olsen, COLSEN, 011.44.1344.498718, 2006-03-30, SA_REP, 8000, 145, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 154, Nanette, Cambrault, NCAMBRAU, 011.44.1344.987668, 2006-12-09, SA_REP, 7500, 145, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 155, Oliver, Tuvault, OTUVAULT, 011.44.1344.486508, 2007-11-23, SA_REP, 7000, 145, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 156, Janette, King, JKING, 011.44.1345.429268, 2004-01-30, SA_REP, 10000, 146, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 157, Patrick, Sully, PSULLY, 011.44.1345.929268, 2004-03-04, SA_REP, 9500, 146, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 158, Allan, McEwen, AMCEWEN, 011.44.1345.829268, 2004-08-01, SA_REP, 9000, 146, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 159, Lindsey, Smith, LSMITH, 011.44.1345.729268, 2005-03-10, SA_REP, 8000, 146, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 160, Louise, Doran, LDORAN, 011.44.1345.629268, 2005-12-15, SA_REP, 7500, 146, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 161, Sarath, Sewall, SSEWALL, 011.44.1345.529268, 2006-11-03, SA_REP, 7000, 146, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 162, Clara, Vishney, CVISHNEY, 011.44.1346.129268, 2005-11-11, SA_REP, 10500, 147, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 163, Danielle, Greene, DGREENE, 011.44.1346.229268, 2007-03-19, SA_REP, 9500, 147, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 164, Mattea, Marvins, MMARVINS, 011.44.1346.329268, 2008-01-24, SA_REP, 7200, 147, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 165, David, Lee, DLEE, 011.44.1346.529268, 2008-02-23, SA_REP, 6800, 147, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 166, Sundar, Ande, SANDE, 011.44.1346.629268, 2008-03-24, SA_REP, 6400, 147, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 167, Amit, Banda, ABANDA, 011.44.1346.729268, 2008-04-21, SA_REP, 6200, 147, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 168, Lisa, Ozer, LOZER, 011.44.1343.929268, 2005-03-11, SA_REP, 11500, 148, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 169, Harrison, Bloom, HBLOOM, 011.44.1343.829268, 2006-03-23, SA_REP, 10000, 148, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 170, Tayler, Fox, TFOX, 011.44.1343.729268, 2006-01-24, SA_REP, 9600, 148, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 171, William, Smith, WSMITH, 011.44.1343.629268, 2007-02-23, SA_REP, 7400, 148, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 172, Elizabeth, Bates, EBATES, 011.44.1343.529268, 2007-03-24, SA_REP, 7300, 148, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 173, Sundita, Kumar, SKUMAR, 011.44.1343.329268, 2008-04-21, SA_REP, 6100, 148, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 174, Ellen, Abel, EABEL, 011.44.1644.429267, 2004-05-11, SA_REP, 11000, 149, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 175, Alyssa, Hutton, AHUTTON, 011.44.1644.429266, 2005-03-19, SA_REP, 8800, 149, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 176, Jonathon, Taylor, JTAYLOR, 011.44.1644.429265, 2006-03-24, SA_REP, 8600, 149, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 177, Jack, Livingston, JLIVINGS, 011.44.1644.429264, 2006-04-23, SA_REP, 8400, 149, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 179, Charles, Johnson, CJOHNSON, 011.44.1644.429262, 2008-01-04, SA_REP, 6200, 149, 80, Sales, Sales Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 180, Winston, Taylor, WTAYLOR, 650.507.9876, 2006-01-24, SH_CLERK, 3200, 120, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 181, Jean, Fleaur, JFLEAUR, 650.507.9877, 2006-02-23, SH_CLERK, 3100, 120, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 182, Martha, Sullivan, MSULLIVA, 650.507.9878, 2007-06-21, SH_CLERK, 2500, 120, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 183, Girard, Geoni, GGEONI, 650.507.9879, 2008-02-03, SH_CLERK, 2800, 120, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 184, Nandita, Sarchand, NSARCHAN, 650.509.1876, 2004-01-27, SH_CLERK, 4200, 121, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 185, Alexis, Bull, ABULL, 650.509.2876, 2005-02-20, SH_CLERK, 4100, 121, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 186, Julia, Dellinger, JDELLING, 650.509.3876, 2006-06-24, SH_CLERK, 3400, 121, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 187, Anthony, Cabrio, ACABRIO, 650.509.4876, 2007-02-07, SH_CLERK, 3000, 121, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 188, Kelly, Chung, KCHUNG, 650.505.1876, 2005-06-14, SH_CLERK, 3800, 122, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 189, Jennifer, Dilly, JDILLY, 650.505.2876, 2005-08-13, SH_CLERK, 3600, 122, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 190, Timothy, Gates, TGATES, 650.505.3876, 2006-07-11, SH_CLERK, 2900, 122, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 191, Randall, Perkins, RPERKINS, 650.505.4876, 2007-12-19, SH_CLERK, 2500, 122, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 192, Sarah, Bell, SBELL, 650.501.1876, 2004-02-04, SH_CLERK, 4000, 123, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 193, Britney, Everett, BEVERETT, 650.501.2876, 2005-03-03, SH_CLERK, 3900, 123, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 194, Samuel, McCain, SMCCAIN, 650.501.3876, 2006-07-01, SH_CLERK, 3200, 123, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 195, Vance, Jones, VJONES, 650.501.4876, 2007-03-17, SH_CLERK, 2800, 123, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 196, Alana, Walsh, AWALSH, 650.507.9811, 2006-04-24, SH_CLERK, 3100, 124, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 197, Kevin, Feeney, KFEENEY, 650.507.9822, 2006-05-23, SH_CLERK, 3000, 124, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 198, Donald, OConnell, DOCONNEL, 650.507.9833, 2007-06-21, SH_CLERK, 2600, 124, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 199, Douglas, Grant, DGRANT, 650.507.9844, 2008-01-13, SH_CLERK, 2600, 124, 50, Shipping, Shipping Clerk 
[2023-07-06 11:25:03] [TRACE] <==        Row: 200, Jennifer, Whalen, JWHALEN, 515.123.4444, 2003-09-17, AD_ASST, 4400, 101, 10, Administration, Administration Assistant 
[2023-07-06 11:25:03] [TRACE] <==        Row: 201, Michael, Hartstein, MHARTSTE, 515.123.5555, 2004-02-17, MK_MAN, 13000, 100, 20, Marketing, Marketing Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 202, Pat, Fay, PFAY, 603.123.6666, 2005-08-17, MK_REP, 6000, 201, 20, Marketing, Marketing Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 203, Susan, Mavris, SMAVRIS, 515.123.7777, 2002-06-07, HR_REP, 6500, 101, 40, Human Resources, Human Resources Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 204, Hermann, Baer, HBAER, 515.123.8888, 2002-06-07, PR_REP, 10000, 101, 70, Public Relations, Public Relations Representative 
[2023-07-06 11:25:03] [TRACE] <==        Row: 205, Shelley, Higgins, SHIGGINS, 515.123.8080, 2002-06-07, AC_MGR, 12008, 101, 110, Accounting, Accounting Manager 
[2023-07-06 11:25:03] [TRACE] <==        Row: 206, William, Gietz, WGIETZ, 515.123.8181, 2002-06-07, AC_ACCOUNT, 8300, 205, 110, Accounting, Public Accountant 
[2023-07-06 11:25:03] [DEBUG] <==      Total: 106 
[2023-07-06 11:25:03] [DEBUG] Opening JDBC Connection 
[2023-07-06 11:25:03] [DEBUG] Claimed overdue connection 323269381. 
[2023-07-06 11:25:03] [DEBUG] ==>  Preparing: SELECT DEPARTMENT_ID, DEPARTMENT_NAME, MANAGER_ID, LOCATION FROM DEPT 
[2023-07-06 11:25:03] [DEBUG] ==> Parameters:  
[2023-07-06 11:25:03] [TRACE] <==    Columns: DEPARTMENT_ID, DEPARTMENT_NAME, MANAGER_ID, LOCATION 
[2023-07-06 11:25:03] [TRACE] <==        Row: 10, Administration, 200, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 20, Marketing, 201, Toronto, Ontario 
[2023-07-06 11:25:03] [TRACE] <==        Row: 30, Purchasing, 114, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 40, Human Resources, 203, London 
[2023-07-06 11:25:03] [TRACE] <==        Row: 50, Shipping, 121, South San Francisco, California 
[2023-07-06 11:25:03] [TRACE] <==        Row: 60, IT, 103, Southlake, Texas 
[2023-07-06 11:25:03] [TRACE] <==        Row: 70, Public Relations, 204, Munich, Bavaria 
[2023-07-06 11:25:03] [TRACE] <==        Row: 80, Sales, 145, Oxford, Oxford 
[2023-07-06 11:25:03] [TRACE] <==        Row: 90, Executive, 100, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 100, Finance, 108, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 110, Accounting, 205, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 120, Treasury, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 130, Corporate Tax, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 140, Control And Credit, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 150, Shareholder Services, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 160, Benefits, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 170, Manufacturing, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 180, Construction, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 190, Contracting, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 200, Operations, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 210, IT Support, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 220, NOC, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 230, IT Helpdesk, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 240, Government Sales, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 250, Retail Sales, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 260, Recruiting, null, Seattle, Washington 
[2023-07-06 11:25:03] [TRACE] <==        Row: 270, Payroll, null, Seattle, Washington 
[2023-07-06 11:25:03] [DEBUG] <==      Total: 27 
[2023-07-06 11:25:03] [DEBUG] Opening JDBC Connection 
[2023-07-06 11:25:03] [DEBUG] Claimed overdue connection 816283738. 
[2023-07-06 11:25:03] [DEBUG] ==>  Preparing: SELECT JOB_ID, JOB_TITLE, MIN_SALARY, MAX_SALARY FROM JOB2 
[2023-07-06 11:25:03] [DEBUG] ==> Parameters:  
[2023-07-06 11:25:03] [TRACE] <==    Columns: JOB_ID, JOB_TITLE, MIN_SALARY, MAX_SALARY 
[2023-07-06 11:25:03] [TRACE] <==        Row: AD_PRES, President, 20080, 40000 
[2023-07-06 11:25:03] [TRACE] <==        Row: AD_VP, Administration Vice President, 15000, 30000 
[2023-07-06 11:25:03] [TRACE] <==        Row: AD_ASST, Administration Assistant, 3000, 6000 
[2023-07-06 11:25:03] [TRACE] <==        Row: FI_MGR, Finance Manager, 8200, 16000 
[2023-07-06 11:25:03] [TRACE] <==        Row: FI_ACCOUNT, Accountant, 4200, 9000 
